cntr_01,dist_x,pang_x,ra_01,dec_01,cntr,object,ra,dec,unc_ra,unc_dec,tile,flux_ap2_36,uncf_ap2_36,flux_kr_36,uncf_kr_36,stell_36,flgs_36,ext_fl_36,flux_ap2_45,uncf_ap2_45,flux_kr_45,uncf_kr_45,stell_45,flgs_45,ext_fl_45,flux_ap2_58,uncf_ap2_58,flux_kr_58,uncf_kr_58,stell_58,flgs_58,ext_fl_58,flux_ap2_80,uncf_ap2_80,flux_kr_80,uncf_kr_80,stell_80,flgs_80,ext_fl_80,flux_ap2_24,uncf_ap2_24,flux_kr_24,uncf_kr_24,stell_24,flgs_24,ext_fl_24,ap_m_b,msig_b,ap_m_v,msig_v,ap_m_r,msig_r,kr_m_b,kr_m_v,kr_m_r,stell_b,stell_v,stell_r
7,60.289593,29.126011,9.4916,-42.9839,89717,SWIRE3_J003800.65-425809.3,9.50274,-42.96927,0.00666,0.00702,13,243.59,2.12,222.66,1.86,0.98,CA0,0,163.27,2.04,146.46,1.9,0.98,CA0,0,122.58,5.81,101.43,6.61,0.63,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,62.591077,102.328715,9.4916,-42.9839,89799,SWIRE3_J003803.55-425915.3,9.51482,-42.98761,0.0234,0.0249,13,14.15,0.71,13.33,0.77,0.82,CA0,0,13.85,1.0,11.94,0.98,0.51,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,62.610034,0.79556,9.4916,-42.9839,89986,SWIRE3_J003758.06-425759.4,9.49193,-42.96651,0.0219,0.0198,13,22.65,0.71,19.51,0.69,0.94,CA0,0,21.93,1.11,20.24,1.28,0.38,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,63.094806,-59.032665,9.4916,-42.9839,90893,SWIRE3_J003753.05-425829.5,9.47106,-42.97488,0.00336,0.00356,13,1496.34,5.14,1395.06,4.38,0.98,CA2,-1,934.78,4.44,847.84,3.69,0.98,CA0,-1,604.31,8.96,538.72,8.83,0.91,CA0,0.0,378.48,6.34,313.72,7.55,0.97,CA0,0.0,,,,,,,,,,,,,,,,,,,
7,65.984464,39.667941,9.4916,-42.9839,89595,SWIRE3_J003801.82-425811.2,9.50759,-42.96979,0.0282,0.0229,13,19.37,0.77,20.98,1.05,0.87,CA0,0,15.37,1.03,14.89,1.31,0.64,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,67.562878,-14.127679,9.4916,-42.9839,90195,SWIRE3_J003756.48-425756.5,9.48534,-42.9657,0.023,0.022,13,39.01,0.8,49.24,0.94,0.27,CA0,0,27.18,1.17,34.68,1.49,0.01,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,67.924411,54.792549,9.4916,-42.9839,89512,SWIRE3_J003803.04-425822.8,9.51267,-42.97302,0.0258,0.0287,13,16.66,0.7,23.96,1.21,0.14,CA0,0,15.33,1.06,36.92,1.93,0.07,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,68.289005,-73.343121,9.4916,-42.9839,91139,SWIRE3_J003752.02-425842.4,9.46676,-42.97846,0.0241,0.0296,13,15.32,0.72,15.0,0.89,0.24,CA0,0,14.63,1.03,9.8,0.86,0.19,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,68.527108,44.921043,9.4916,-42.9839,89535,SWIRE3_J003802.39-425813.5,9.50997,-42.97042,0.0234,0.0227,13,19.62,0.78,17.09,0.92,0.62,CA0,0,17.36,1.05,14.34,0.95,0.39,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,68.708075,166.143635,9.4916,-42.9839,90737,SWIRE3_J003759.48-430008.7,9.49785,-43.00243,0.027,0.0239,13,10.58,0.68,8.08,0.64,0.6,CA0,0,15.35,1.02,11.63,0.94,0.64,CA0,0,,,,,,,,,,,,,,,,,,,,,,24.483,0.042,24.338,0.068,24.027,0.064,24.348,23.993,23.923,0.14,0.48,0.51
7,70.132192,104.789368,9.4916,-42.9839,89750,SWIRE3_J003804.16-425919.9,9.51735,-42.98887,0.0159,0.0163,13,40.88,0.96,36.51,0.9,0.98,CA0,0,33.7,1.2,34.36,1.45,0.92,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,70.292984,156.678194,9.4916,-42.9839,90594,SWIRE3_J003800.52-430006.5,9.50217,-43.00183,0.0225,0.023,13,19.3,0.77,16.63,0.71,0.35,CA0,0,28.92,0.96,31.08,1.32,0.16,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,71.082388,35.579234,9.4916,-42.9839,89554,SWIRE3_J003801.75-425804.2,9.5073,-42.96784,0.0195,0.0167,13,30.58,0.89,28.83,0.96,0.58,CA0,0,31.18,1.16,25.05,1.01,0.91,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,71.642917,-108.76819,9.4916,-42.9839,91504,SWIRE3_J003751.80-425925.0,9.46584,-42.9903,0.00608,0.00572,13,323.87,2.44,291.4,2.08,0.99,CA0,-1,210.09,2.23,185.42,1.97,0.98,CA0,0,136.36,5.93,115.06,6.24,0.72,CA0,0.0,80.86,5.67,66.28,5.77,0.49,CA0,0.0,,,,,,,,21.874,0.004,20.293,0.002,19.151,0.001,21.768,20.063,18.993,0.98,0.98,0.98
7,71.954549,-146.157821,9.4916,-42.9839,91433,SWIRE3_J003754.33-430001.8,9.47638,-43.0005,0.0266,0.0262,13,14.13,0.61,13.34,0.75,0.83,CA0,0,13.32,0.8,10.06,0.65,0.5,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.193799,68.190643,7.9687,-44.4389,346438,SWIRE3_J003152.50-442619.9,7.96877,-44.43888,0.00961,0.00875,32,155.44,1.77,161.25,1.79,0.75,CA3,1,157.45,1.96,171.27,2.25,0.45,CA3,0,104.87,5.93,125.86,8.28,0.43,CA0,0.0,103.98,5.52,93.94,6.98,0.1,CA0,0.0,-99.0,-99.0,-99.0,-99.0,-9.0,,-99.0,,,,,,,,,,,,
8,5.376306,12.143892,7.9687,-44.4389,346397,SWIRE3_J003152.59-442614.7,7.96914,-44.43744,0.016,0.0179,32,50.58,1.09,55.64,1.16,0.12,CA3,0,40.47,1.15,46.17,1.53,0.2,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5.938787,-46.287281,7.9687,-44.4389,346458,SWIRE3_J003152.08-442615.9,7.96703,-44.43776,0.0251,0.0257,32,24.44,0.78,26.56,1.01,0.1,CA3,0,16.41,0.95,15.68,1.28,0.26,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.271582,29.570501,7.9687,-44.4389,346341,SWIRE3_J003152.91-442611.9,7.97048,-44.43666,0.0255,0.029,32,24.28,0.85,35.16,1.51,0.02,CA3,0,29.6,1.09,48.77,2.25,0.08,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10.521438,5.32694,7.9687,-44.4389,346365,SWIRE3_J003152.57-442609.5,7.96908,-44.43599,0.0269,0.031,32,19.37,0.71,21.56,1.08,0.01,CA3,0,21.11,1.02,25.74,1.64,0.01,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,13.552163,-121.199669,7.9687,-44.4389,346648,SWIRE3_J003151.40-442627.0,7.96419,-44.44085,0.0271,0.0273,32,16.41,0.74,17.18,0.92,0.12,CA0,0,16.5,1.04,14.26,1.19,0.1,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,13.906064,-175.335324,7.9687,-44.4389,346552,SWIRE3_J003152.38-442633.8,7.96826,-44.44275,0.0189,0.0188,32,31.75,0.9,29.53,0.98,0.9,CA0,0,28.37,1.17,23.9,1.21,0.9,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16.519794,105.939132,7.9687,-44.4389,346300,SWIRE3_J003153.97-442624.5,7.97488,-44.44016,0.0278,0.0248,32,21.86,0.82,33.77,1.43,0.02,CA0,0,22.15,1.09,28.05,1.88,0.01,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,18.60417,69.972884,7.9687,-44.4389,346210,SWIRE3_J003154.12-442613.6,7.9755,-44.43713,0.0059,0.00677,32,390.67,2.65,359.16,2.33,0.98,CA2,-1,237.6,2.15,223.19,2.03,0.97,CA0,0,156.07,6.46,175.3,8.58,0.41,CA0,0.0,92.05,5.22,69.21,5.64,0.57,CA0,0.0,,,,,,,,,,,,,,,,,,,
8,19.879868,-37.519445,7.9687,-44.4389,346477,SWIRE3_J003151.35-442604.2,7.96399,-44.43452,0.0244,0.0229,32,20.12,0.67,16.74,0.68,0.91,CA0,0,19.29,0.88,15.07,0.73,0.58,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,22.294369,20.519514,7.9687,-44.4389,346221,SWIRE3_J003153.21-442559.1,7.97174,-44.4331,0.0197,0.018,32,20.65,0.64,20.63,0.86,0.5,CA0,0,29.41,0.94,35.78,1.41,0.9,CA2,0,58.83,4.99,43.08,5.04,0.02,CA0,0.0,55.84,4.52,40.03,4.13,0.43,CA0,0.0,,,,,,,,,,,,,,,,,,,
8,23.19669,95.703418,7.9687,-44.4389,346201,SWIRE3_J003154.64-442622.3,7.97768,-44.43954,0.027,0.0298,32,13.36,0.7,14.37,0.97,0.42,CA0,0,11.29,0.92,11.45,1.17,0.49,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,27.015315,87.483278,7.9687,-44.4389,346132,SWIRE3_J003155.00-442618.8,7.9792,-44.43857,0.0242,0.0232,32,21.34,0.79,21.14,1.07,0.45,CA0,0,15.88,0.96,14.99,1.11,0.53,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,27.761099,-129.454175,7.9687,-44.4389,346849,SWIRE3_J003150.48-442637.6,7.96036,-44.4438,0.0277,0.0212,32,15.88,0.73,17.1,1.02,0.18,CA3,0,16.88,1.07,17.68,1.34,0.71,CA0,0,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,-99.0,-9.0,,-99.0,,,,,,,,,,,,
8,32.552532,-131.40479,7.9687,-44.4389,346907,SWIRE3_J003150.20-442641.5,7.9592,-44.44488,0.0237,0.0234,32,16.56,0.75,19.49,1.06,0.52,CA2,0,18.32,1.08,15.84,1.14,0.58,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,36.161222,-10.07225,7.9687,-44.4389,346290,SWIRE3_J003151.89-442544.4,7.96624,-44.42901,0.0235,0.0291,32,20.29,0.63,17.95,0.64,0.93,CA0,0,15.17,0.84,11.45,0.67,0.58,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,38.24392,55.157416,7.9687,-44.4389,345928,SWIRE3_J003155.41-442558.1,7.98091,-44.43283,0.0272,0.0287,32,17.92,0.62,18.7,0.84,0.14,CA0,0,11.23,0.83,9.61,0.88,0.49,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,38.839523,-172.242418,7.9687,-44.4389,346791,SWIRE3_J003151.99-442658.5,7.96666,-44.44959,0.0256,0.0201,32,20.16,0.78,20.92,1.0,0.21,CA0,0,15.15,1.05,15.62,1.29,0.64,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,39.551524,-18.808124,7.9687,-44.4389,346347,SWIRE3_J003151.29-442542.5,7.96374,-44.4285,0.0305,0.0285,32,12.83,0.56,12.73,0.66,0.67,CA0,0,18.86,0.88,16.05,0.79,0.67,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,39.791838,-51.774214,7.9687,-44.4389,346673,SWIRE3_J003149.56-442555.4,7.95654,-44.43206,0.0181,0.0165,32,43.05,0.82,39.69,0.82,0.98,CA0,0,33.95,0.99,31.4,1.07,0.87,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,40.072395,-90.005458,7.9687,-44.4389,346958,SWIRE3_J003148.74-442620.0,7.95311,-44.4389,0.0258,0.0306,32,21.32,0.65,24.03,0.83,0.36,CA0,0,17.23,0.88,20.87,1.31,0.26,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,40.996793,-24.290786,7.9687,-44.4389,346395,SWIRE3_J003150.91-442542.6,7.96214,-44.42852,0.0291,0.0272,32,18.35,0.62,23.13,0.91,0.54,CA0,0,9.84,0.87,9.55,1.08,0.08,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,41.510537,76.923103,7.9687,-44.4389,345903,SWIRE3_J003156.26-442610.6,7.98443,-44.43629,0.0193,0.0232,32,37.58,0.78,36.52,0.84,0.66,CA3,0,25.47,1.03,27.25,1.4,0.22,CA2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,41.539147,30.62046,7.9687,-44.4389,345957,SWIRE3_J003154.46-442544.2,7.97693,-44.42897,0.0157,0.0145,32,64.72,0.8,63.81,0.84,0.47,CA0,0,48.47,1.01,46.48,1.14,0.91,CA0,0,47.19,3.81,47.83,4.0,0.46,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,42.251652,-32.580452,7.9687,-44.4389,346466,SWIRE3_J003150.36-442544.4,7.95985,-44.42901,0.0303,0.0302,32,12.46,0.56,13.42,0.77,0.77,CA0,0,9.72,0.91,7.95,0.96,0.44,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,44.996602,-64.205405,7.9687,-44.4389,346823,SWIRE3_J003148.70-442600.4,7.95294,-44.43346,0.0219,0.0209,32,28.91,0.71,27.13,0.75,0.54,CA0,0,24.64,0.92,19.73,0.8,0.83,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,45.786359,158.706574,7.9687,-44.4389,346533,SWIRE3_J003154.04-442702.6,7.97517,-44.45075,0.0205,0.0181,32,43.08,1.01,48.63,1.31,0.88,CA0,0,34.56,1.23,38.1,1.65,0.59,CA0,0,,,,,,,,55.86,5.54,41.24,5.26,0.41,CA0,0.0,,,,,,,,,,,,,,,,,,,
8,45.900905,37.544055,7.9687,-44.4389,345866,SWIRE3_J003155.09-442543.6,7.97958,-44.42879,0.021,0.0183,32,44.56,0.73,49.62,0.88,0.04,CA0,0,35.97,0.94,41.87,1.38,0.22,CA0,0,,,,,,,,-99.0,-99.0,-99.0,-99.0,-9.0,,-99.0,,,,,,,,,,,,,,,,,,,
8,48.143247,-55.425408,7.9687,-44.4389,346762,SWIRE3_J003148.78-442552.7,7.95328,-44.43131,0.0222,0.0226,32,20.27,0.64,17.71,0.62,0.93,CA0,0,24.32,1.02,20.04,0.88,0.79,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,50.266418,125.766599,7.9687,-44.4389,346175,SWIRE3_J003156.29-442649.4,7.98457,-44.44706,0.0127,0.0112,32,102.32,1.49,125.82,1.58,0.03,CA0,0,79.96,1.42,100.14,1.79,0.02,CA0,0,56.7,5.56,44.43,4.85,0.48,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,50.288122,79.405072,7.9687,-44.4389,345799,SWIRE3_J003157.10-442610.7,7.98793,-44.43633,0.0181,0.0157,32,39.71,0.79,35.89,0.77,0.97,CA0,0,46.28,1.18,42.4,1.32,0.94,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,50.542458,147.421354,7.9687,-44.4389,346408,SWIRE3_J003155.02-442702.6,7.97929,-44.45073,0.0175,0.018,32,33.8,0.92,28.71,0.87,0.97,CA0,0,19.19,1.09,15.06,1.21,0.62,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,50.801624,-177.680748,7.9687,-44.4389,346837,SWIRE3_J003152.29-442710.8,7.9679,-44.453,0.0182,0.0149,32,61.08,1.16,69.76,1.41,0.24,CA0,0,46.38,1.35,51.52,1.87,0.2,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,51.030817,94.214356,7.9687,-44.4389,345864,SWIRE3_J003157.23-442623.7,7.9885,-44.43994,0.031,0.0248,32,16.09,0.6,16.91,0.79,0.28,CA0,0,19.71,0.98,21.67,1.31,0.09,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,51.795319,172.989574,7.9687,-44.4389,346747,SWIRE3_J003153.07-442711.4,7.97116,-44.45318,0.0147,0.0137,32,58.18,1.15,56.07,1.12,0.32,CA0,0,50.58,1.37,49.23,1.46,0.27,CA0,0,44.01,5.35,31.49,4.46,0.41,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,53.721239,15.062488,7.9687,-44.4389,345933,SWIRE3_J003153.79-442528.1,7.97413,-44.42449,0.0285,0.0226,32,28.95,0.61,46.28,1.0,0.01,CA0,0,27.61,0.91,33.89,1.46,0.09,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,56.673463,94.854044,7.9687,-44.4389,345810,SWIRE3_J003157.76-442624.8,7.99067,-44.44023,0.0314,0.0352,32,10.93,0.54,14.04,0.85,0.53,CA0,0,9.28,0.89,7.2,0.94,0.11,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,58.47915,-12.157325,7.9687,-44.4389,346214,SWIRE3_J003151.33-442522.8,7.96391,-44.42302,0.0227,0.0221,32,23.61,0.82,21.91,0.86,0.15,CA0,0,25.33,1.03,24.9,1.29,0.8,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,59.587045,36.419791,7.9687,-44.4389,345702,SWIRE3_J003155.79-442532.0,7.98246,-44.42558,0.0201,0.023,32,40.7,0.76,43.56,0.91,0.02,CA0,0,32.59,0.92,31.52,1.0,0.06,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,60.521864,130.60368,7.9687,-44.4389,346182,SWIRE3_J003156.77-442659.4,7.98658,-44.44984,0.0285,0.0301,32,10.03,0.64,7.61,0.57,0.64,CA0,0,11.95,0.92,10.4,0.97,0.39,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,63.608186,-98.273769,7.9687,-44.4389,347288,SWIRE3_J003146.61-442629.1,7.94421,-44.44144,0.0076,0.00767,32,200.84,1.59,178.74,1.38,0.98,CA0,0,126.9,1.5,114.72,1.43,0.98,CA0,0,72.89,4.63,77.39,5.99,0.1,CA0,0.0,59.77,4.65,37.44,4.17,0.1,CA0,0.0,,,,,,,,,,,,,,,,,,,
8,64.072856,161.019118,7.9687,-44.4389,346616,SWIRE3_J003154.43-442720.6,7.97681,-44.45573,0.0208,0.02,32,20.21,0.82,16.31,0.8,0.74,CA3,0,27.48,1.22,25.22,1.48,0.24,CA3,0,,,,,,,,,,,,,,,738.12,31.08,864.07,46.13,0.01,CA0,0.0,,,,,,,,,,,,
8,64.085488,61.559496,7.9687,-44.4389,345553,SWIRE3_J003157.74-442549.5,7.99062,-44.43042,0.0273,0.0239,32,20.21,0.7,19.97,0.8,0.77,CA0,0,11.94,1.02,10.36,1.04,0.45,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,64.306566,157.813785,7.9687,-44.4389,346559,SWIRE3_J003154.75-442719.5,7.97815,-44.45544,0.0216,0.0207,32,18.36,0.82,16.26,0.85,0.85,CA3,0,27.8,1.18,32.81,1.69,0.27,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,65.802043,-73.709003,7.9687,-44.4389,347104,SWIRE3_J003146.59-442601.5,7.94413,-44.43377,0.0253,0.0247,32,19.59,0.71,17.28,0.75,0.93,CA0,0,11.9,1.02,14.96,1.37,0.1,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,66.104251,167.837445,7.9687,-44.4389,346744,SWIRE3_J003153.78-442724.6,7.97412,-44.45685,0.0213,0.0221,32,27.91,0.87,24.74,0.9,0.9,CA0,0,19.52,1.11,21.17,1.57,0.62,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,66.112829,75.502746,7.9687,-44.4389,345559,SWIRE3_J003158.46-442603.4,7.9936,-44.4343,0.0176,0.0184,32,43.65,0.97,44.27,1.01,0.11,CA2,0,32.33,1.22,33.68,1.58,0.7,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,67.22095,159.503221,7.9687,-44.4389,346593,SWIRE3_J003154.68-442723.0,7.97786,-44.45639,0.014,0.0177,32,51.59,1.13,53.57,1.25,0.15,CA3,0,32.28,1.21,32.12,1.56,0.78,CA3,0,64.82,5.56,119.22,7.76,0.03,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,67.37088,-167.35387,7.9687,-44.4389,347097,SWIRE3_J003151.11-442725.7,7.96296,-44.45716,0.0237,0.0249,32,15.77,0.72,13.13,0.68,0.84,CA0,0,10.23,1.0,7.64,0.91,0.5,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,68.046581,131.40694,7.9687,-44.4389,346154,SWIRE3_J003157.25-442705.0,7.98856,-44.4514,0.025,0.0237,32,13.08,0.69,10.34,0.64,0.82,CA0,0,13.12,0.91,9.28,0.63,0.51,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,68.474971,-82.82122,7.9687,-44.4389,347230,SWIRE3_J003146.14-442611.4,7.94227,-44.43652,0.027,0.027,32,20.67,0.65,20.35,0.76,0.22,CA0,0,14.42,0.91,14.13,1.12,0.27,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,69.213665,-47.096942,7.9687,-44.4389,346758,SWIRE3_J003147.75-442532.9,7.94898,-44.42581,0.0251,0.0289,32,12.76,0.68,11.28,0.74,0.58,CA0,0,15.2,1.1,15.7,1.39,0.61,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,69.378387,92.299293,7.9687,-44.4389,345635,SWIRE3_J003158.96-442622.8,7.99567,-44.43967,0.0212,0.0165,32,41.23,0.88,37.39,0.94,0.93,CA2,0,30.92,1.2,39.49,2.02,0.45,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,69.876751,76.391504,7.9687,-44.4389,345521,SWIRE3_J003158.82-442603.5,7.99512,-44.43433,0.0239,0.0276,32,16.14,0.66,14.37,0.74,0.85,CA3,0,12.63,1.03,12.93,1.25,0.63,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,70.150832,-139.608026,7.9687,-44.4389,347375,SWIRE3_J003148.24-442713.4,7.95101,-44.45374,0.0202,0.0256,32,22.22,0.79,31.93,1.21,0.8,CA2,0,18.64,1.08,21.21,1.52,0.64,CA0,0,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,-99.0,-9.0,,-99.0,,,,,,,,,,,,
8,71.831732,154.374357,7.9687,-44.4389,346507,SWIRE3_J003155.38-442724.8,7.98079,-44.45689,0.0188,0.0184,32,38.76,0.97,38.72,1.09,0.11,CA0,0,32.44,1.21,38.81,1.73,0.22,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.126943,-55.445825,7.3415,-43.4452,378022,SWIRE3_J002921.95-432642.6,7.34146,-43.44518,0.0111,0.012,33,112.75,1.07,129.63,1.12,0.51,CA2,1,87.99,1.33,95.62,1.58,0.61,CA0,0,71.25,3.95,57.64,4.2,0.07,CA0,0.0,65.22,4.62,71.55,6.23,0.11,CA0,0.0,986.47,33.5,795.29,36.32,0.61,CA0,0.0,,,,,,,,,,,,
9,5.492187,175.086059,7.3415,-43.4452,378050,SWIRE3_J002922.00-432648.1,7.34168,-43.44672,0.02,0.0199,33,39.12,0.69,37.01,0.71,0.72,CA3,0,27.33,0.95,30.19,1.37,0.39,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,13.101083,168.025766,7.3415,-43.4452,378071,SWIRE3_J002922.20-432655.5,7.34254,-43.44876,0.0219,0.0325,33,23.28,0.6,24.6,0.79,0.82,CA0,0,23.91,0.92,29.23,1.44,0.56,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,13.288075,-104.594934,7.3415,-43.4452,378218,SWIRE3_J002920.77-432646.0,7.33658,-43.44613,0.0443,0.0356,33,11.1,0.48,21.08,0.98,0.0,CA0,0,9.77,0.83,19.42,1.36,0.02,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15.121196,87.545896,7.3415,-43.4452,377827,SWIRE3_J002923.34-432642.0,7.34728,-43.44502,0.0253,0.0261,33,15.07,0.51,14.05,0.58,0.83,CA0,0,18.97,0.88,16.96,0.92,0.64,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17.065965,6.508038,7.3415,-43.4452,377879,SWIRE3_J002922.13-432625.7,7.34224,-43.44049,0.0193,0.0196,33,30.48,0.62,28.96,0.72,0.94,CA0,0,31.95,0.98,27.84,1.07,0.85,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,19.984666,-93.720848,7.3415,-43.4452,378299,SWIRE3_J002920.12-432644.0,7.33387,-43.44556,0.0242,0.019,33,32.84,0.58,30.95,0.65,0.91,CA0,0,21.18,0.89,17.6,0.99,0.3,CA0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,23.786998,-149.276584,7.3415,-43.4452,378343,SWIRE3_J002920.84-432703.1,7.33685,-43.45088,0.0117,0.0127,33,136.7,1.08,157.58,1.15,0.08,CA0,2,95.76,1.39,103.7,1.57,0.25,CA0,0,73.8,3.61,67.18,4.26,0.46,CA0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,26.065007,-170.943055,7.3415,-43.4452,378270,SWIRE3_J002921.58-432708.4,7.33993,-43.45235,0.0335,0.0356,33,11.06,0.43,23.92,0.84,0.24,CA3,0,11.73,0.84,17.41,1.1,0.48,CA3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,26.172209,179.771151,7.3415,-43.4452,378214,SWIRE3_J002921.96-432708.8,7.34154,-43.45247,0.0211,0.022,33,29.28,0.59,29.99,0.77,0.87,CA2,0,27.66,0.94,28.66,1.21,0.87,CA2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,26.288144,156.568108,7.3415,-43.4452,378055,SWIRE3_J002922.92-432706.8,7.3455,-43.4519,0.00904,0.0109,33,153.58,1.23,157.78,1.18,0.85,CA0,0,103.83,1.41,100.39,1.49,0.63,CA0,0,105.8,4.27,117.65,6.24,0.0,CA0,0.0,50.19,4.53,28.17,2.41,0.26,CA0,0.0,,,,,,,,,,,,,,,,,,,
9,26.578385,-24.089062,7.3415,-43.4452,377991,SWIRE3_J002920.96-432618.4,7.33735,-43.43846,0.0176,0.0173,33,42.09,0.71,43.1,0.77,0.4,CA3,0,34.98,1.0,32.56,1.21,0.59,CA3,0,,,,,,,,54.6,4.63,60.87,5.14,0.44,CA0,0.0,,,,,,,,,,,,,,,,,,,
9,29.221181,-31.916706,7.3415,-43.4452,378041,SWIRE3_J002920.54-432617.9,7.33559,-43.43831,0.014,0.0122,33,100.98,1.02,112.19,1.08,0.19,CA3,0,73.31,1.25,80.04,1.6,0.8,CA2,0,55.8,3.88,42.17,3.28,0.06,CA0,0.0,57.98,4.7,56.92,5.15,0.05,CA0,0.0,-99.0,-99.0,-99.0,-99.0,-9.0,,-99.0,,,,,,,,,,,,
